ts,scan_id,price,spread,spread_bps,bid_depth,ask_depth,imbalance,bid_levels,ask_levels,nearest_bid,nearest_ask,nearest_bid_distance_bps,nearest_ask_distance_bps,buy_volume,sell_volume,trade_delta,top_bid_clusters,top_ask_clusters,error,diagnostic_only
2026-09-23T23:14:17.779172+00:00,20260923T231416.853317Z,84518.91,0.4899999999906868,0.05797519158620086,3.8498755100000004,2.07674431,0.2991808575296804,25,25,84481.99,84482.48,4.3682532110267696,0.0,0.26923813000000013,0.027820620000000004,0.2414175100000001,"[{'price': 84471.0, 'size': 1.0, 'orders': 1}, {'price': 84472.7, 'size': 0.98639731, 'orders': 2}, {'price': 84469.29, 'size': 0.27673654, 'orders': 1}, {'price': 84481.98, 'size': 0.2033153, 'orders': 2}, {'price': 84478.91, 'size': 0.14207468, 'orders': 1}]","[{'price': 84499.3, 'size': 0.26555551, 'orders': 2}, {'price': 84494.98, 'size': 0.24853589, 'orders': 1}, {'price': 84490.22, 'size': 0.19100476, 'orders': 1}, {'price': 84488.13, 'size': 0.14207468, 'orders': 1}, {'price': 84490.67, 'size': 0.14207468, 'orders': 1}]",,True
2026-09-23T23:26:09.003776+00:00,20260923T232608.448497Z,84435.73,0.00999999999476131,0.0011843327457181114,5.138212179999999,2.0657640300000004,0.4264933781617803,25,25,84436.69,84436.7,0.0,0.11488027639497689,0.26658421,0.05856207,0.20802214,"[{'price': 84433.01, 'size': 0.80907731, 'orders': 1}, {'price': 84435.0, 'size': 0.62368686, 'orders': 3}, {'price': 84435.02, 'size': 0.61578891, 'orders': 1}, {'price': 84433.0, 'size': 0.6, 'orders': 1}, {'price': 84430.0, 'size': 0.6, 'orders': 1}]","[{'price': 84437.15, 'size': 0.41342359, 'orders': 1}, {'price': 84454.97, 'size': 0.25362226, 'orders': 1}, {'price': 84450.79, 'size': 0.1545464, 'orders': 1}, {'price': 84445.51, 'size': 0.14207468, 'orders': 1}, {'price': 84449.36, 'size': 0.14207468, 'orders': 1}]",,True
2026-09-23T23:38:16.601284+00:00,20260923T233815.855805Z,84481.0,0.00999999999476131,0.0011836981090140163,3.3053510899999994,2.0091032400000004,0.24390986722431746,25,25,84479.28,84479.29,0.20359607485720624,0.0,0.2954392199999999,0.06189715000000001,0.23354206999999988,"[{'price': 84475.0, 'size': 1.01283388, 'orders': 2}, {'price': 84470.75, 'size': 0.40807348, 'orders': 2}, {'price': 84469.19, 'size': 0.27673308, 'orders': 1}, {'price': 84467.25, 'size': 0.2496735, 'orders': 1}, {'price': 84476.63, 'size': 0.14207468, 'orders': 1}]","[{'price': 84492.93, 'size': 0.37449283, 'orders': 2}, {'price': 84484.42, 'size': 0.19081674, 'orders': 1}, {'price': 84484.43, 'size': 0.14207468, 'orders': 1}, {'price': 84487.74, 'size': 0.14207468, 'orders': 1}, {'price': 84490.32, 'size': 0.14207468, 'orders': 1}]",,True
2026-09-23T23:48:50.238688+00:00,20260923T234849.521317Z,84416.49,0.00999999999476131,0.0011846026759417868,2.75785844,2.14471114,0.12506651664901003,25,25,84412.36,84412.37,0.4892409054208078,0.0,0.41575868,0.28939995999999996,0.12635872000000004,"[{'price': 84402.0, 'size': 0.6, 'orders': 1}, {'price': 84402.01, 'size': 0.54316212, 'orders': 2}, {'price': 84399.38, 'size': 0.23446885, 'orders': 1}, {'price': 84400.0, 'size': 0.14852112, 'orders': 4}, {'price': 84405.66, 'size': 0.14207468, 'orders': 1}]","[{'price': 84417.01, 'size': 0.18550025, 'orders': 1}, {'price': 84427.08, 'size': 0.1780886, 'orders': 1}, {'price': 84421.55, 'size': 0.17269081, 'orders': 2}, {'price': 84413.36, 'size': 0.15109274, 'orders': 2}, {'price': 84416.84, 'size': 0.14207468, 'orders': 1}]",,True
2026-09-23T23:58:54.812839+00:00,20260923T235853.311297Z,84391.36,0.00999999999476131,0.0011849554260959072,2.15972628,1.57044644,0.1579765561097128,25,25,84391.36,84391.37,0.0,0.0011849554260959072,0.7400403799999999,0.25613797000000005,0.4839024099999999,"[{'price': 84378.0, 'size': 0.6, 'orders': 1}, {'price': 84378.03, 'size': 0.54206949, 'orders': 1}, {'price': 84385.96, 'size': 0.17899517, 'orders': 1}, {'price': 84381.98, 'size': 0.1450344, 'orders': 1}, {'price': 84385.95, 'size': 0.14207468, 'orders': 1}]","[{'price': 84405.63, 'size': 0.26205418, 'orders': 1}, {'price': 84398.92, 'size': 0.14207468, 'orders': 1}, {'price': 84402.7, 'size': 0.14207468, 'orders': 1}, {'price': 84405.34, 'size': 0.14207468, 'orders': 1}, {'price': 84405.64, 'size': 0.14, 'orders': 3}]",,True
2026-09-24T00:23:37.700939+00:00,20260924T002336.967458Z,84341.73,0.47999999999592546,0.05691132965803825,3.43477305,1.9074852800000004,0.2858880412845928,25,25,84340.92,84341.4,0.09603786879847873,0.0,0.13472606,0.16128209000000002,-0.026556030000000008,"[{'price': 84327.88, 'size': 0.90233916, 'orders': 2}, {'price': 84327.0, 'size': 0.6, 'orders': 1}, {'price': 84326.0, 'size': 0.6, 'orders': 1}, {'price': 84337.22, 'size': 0.16581302, 'orders': 1}, {'price': 84334.58, 'size': 0.16581302, 'orders': 1}]","[{'price': 84353.58, 'size': 0.33090638, 'orders': 1}, {'price': 84350.87, 'size': 0.29607218, 'orders': 1}, {'price': 84347.44, 'size': 0.16581302, 'orders': 1}, {'price': 84350.88, 'size': 0.16581302, 'orders': 1}, {'price': 84353.54, 'size': 0.16581302, 'orders': 1}]",,True
2026-09-24T00:42:37.237914+00:00,20260924T004236.021170Z,84291.68,0.010000000009313226,0.0011863567091453422,2.61611898,4.34754018,-0.24863669519402498,25,25,84311.2,84311.21,0.0,2.3169546508046097,0.3349898399999998,2.12310122,-1.7881113800000004,"[{'price': 84292.01, 'size': 0.56583059, 'orders': 2}, {'price': 84296.35, 'size': 0.27246902, 'orders': 1}, {'price': 84300.91, 'size': 0.23967184, 'orders': 2}, {'price': 84299.34, 'size': 0.17203175, 'orders': 1}, {'price': 84301.96, 'size': 0.16581302, 'orders': 1}]","[{'price': 84322.96, 'size': 0.88969504, 'orders': 1}, {'price': 84323.0, 'size': 0.6, 'orders': 1}, {'price': 84327.97, 'size': 0.50627715, 'orders': 2}, {'price': 84325.91, 'size': 0.2773332, 'orders': 1}, {'price': 84311.21, 'size': 0.23318326, 'orders': 7}]",,True
2026-09-24T00:56:56.367264+00:00,20260924T005654.930703Z,84323.66,0.00999999999476131,0.0011859067780930418,3.2477481299999997,3.78788677,-0.07677184044896934,25,25,84313.77,84313.78,1.1728618041483752,0.0,0.6941322099999999,0.28193573999999993,0.41219647,"[{'price': 84301.01, 'size': 0.63736014, 'orders': 2}, {'price': 84298.0, 'size': 0.6, 'orders': 1}, {'price': 84305.05, 'size': 0.24565948, 'orders': 1}, {'price': 84307.86, 'size': 0.2021681, 'orders': 1}, {'price': 84299.62, 'size': 0.19119655, 'orders': 1}]","[{'price': 84327.19, 'size': 0.89492069, 'orders': 1}, {'price': 84328.0, 'size': 0.6, 'orders': 1}, {'price': 84330.0, 'size': 0.6, 'orders': 1}, {'price': 84313.78, 'size': 0.19055221, 'orders': 4}, {'price': 84320.46, 'size': 0.16581302, 'orders': 1}]",,True
2026-09-24T01:12:29.694931+00:00,20260924T011228.715319Z,84253.33,1.9100000000034925,0.2266972711943246,2.94755818,3.00278874,-0.00928190586911192,25,25,84257.11,84259.02,0.0,0.6753442267507205,0.18968471000000003,0.12895457999999999,0.06073013000000005,"[{'price': 84242.0, 'size': 0.6, 'orders': 1}, {'price': 84242.01, 'size': 0.48614899, 'orders': 1}, {'price': 84246.07, 'size': 0.41615061, 'orders': 2}, {'price': 84243.16, 'size': 0.27748673, 'orders': 1}, {'price': 84246.06, 'size': 0.20848992, 'orders': 2}]","[{'price': 84271.99, 'size': 1.23933805, 'orders': 1}, {'price': 84270.0, 'size': 0.6, 'orders': 1}, {'price': 84267.99, 'size': 0.4041032, 'orders': 2}, {'price': 84273.96, 'size': 0.12620422, 'orders': 1}, {'price': 84273.87, 'size': 0.11866074, 'orders': 1}]",,True
2026-09-24T01:27:28.084160+00:00,20260924T012727.251324Z,84258.89,1.139999999999418,0.13529729622588405,3.9581874500000014,1.6870762999999998,0.4023038161857364,25,25,84259.17,84260.31,0.0,0.1685282110882607,0.11102869,0.15893190000000001,-0.047903210000000016,"[{'price': 84255.1, 'size': 1.63194868, 'orders': 1}, {'price': 84255.11, 'size': 0.97427336, 'orders': 1}, {'price': 84246.03, 'size': 0.29095622, 'orders': 2}, {'price': 84253.92, 'size': 0.14801815, 'orders': 1}, {'price': 84249.95, 'size': 0.11220368, 'orders': 1}]","[{'price': 84276.99, 'size': 0.51286872, 'orders': 1}, {'price': 84271.87, 'size': 0.17720199, 'orders': 1}, {'price': 84273.26, 'size': 0.1186616, 'orders': 1}, {'price': 84267.95, 'size': 0.10455103, 'orders': 1}, {'price': 84269.4, 'size': 0.104, 'orders': 1}]",,True
2026-09-24T01:42:12.735487+00:00,20260924T014211.752655Z,84202.02,0.00999999999476131,0.001187619963839503,4.830322579999999,1.2345200600000001,0.5928929625122143,25,25,84202.02,84202.03,0.0,0.001187619963839503,0.23059645999999998,0.23026832000000003,0.00032813999999994903,"[{'price': 84200.28, 'size': 2.57467199, 'orders': 2}, {'price': 84187.2, 'size': 0.77680944, 'orders': 1}, {'price': 84191.03, 'size': 0.28226062, 'orders': 2}, {'price': 84187.51, 'size': 0.27766585, 'orders': 1}, {'price': 84187.17, 'size': 0.13891905, 'orders': 1}]","[{'price': 84212.89, 'size': 0.18272065, 'orders': 1}, {'price': 84208.49, 'size': 0.17198579, 'orders': 1}, {'price': 84215.94, 'size': 0.11874237, 'orders': 1}, {'price': 84215.93, 'size': 0.11824173, 'orders': 1}, {'price': 84210.53, 'size': 0.104, 'orders': 1}]",,True
2026-09-24T01:54:41.291075+00:00,20260924T015439.963973Z,84134.5,0.00999999999476131,0.0011885730579918239,3.66776417,2.1074410500000003,0.27017622068155694,25,25,84118.71,84118.72,1.8767568595515034,0.0,0.23995331000000006,0.03525889,0.20469442000000004,"[{'price': 84116.0, 'size': 0.6, 'orders': 1}, {'price': 84111.0, 'size': 0.6, 'orders': 1}, {'price': 84113.26, 'size': 0.51632001, 'orders': 2}, {'price': 84118.7, 'size': 0.48797901, 'orders': 2}, {'price': 84109.03, 'size': 0.31268876, 'orders': 1}]","[{'price': 84136.19, 'size': 0.5, 'orders': 1}, {'price': 84136.16, 'size': 0.46176087, 'orders': 1}, {'price': 84136.17, 'size': 0.12719193, 'orders': 1}, {'price': 84138.68, 'size': 0.11885141, 'orders': 1}, {'price': 84138.65, 'size': 0.10850156, 'orders': 2}]",,True
2026-09-24T02:08:42.408244+00:00,20260924T020841.147811Z,83801.07,0.00999999999476131,0.0011933021851345466,2.6632809,2.0812128999999997,0.12268284553348989,25,25,83806.07,83806.08,0.0,0.5978443950649748,0.96220529,0.16453655999999997,0.79766873,"[{'price': 83791.0, 'size': 0.6, 'orders': 1}, {'price': 83794.15, 'size': 0.44142477, 'orders': 2}, {'price': 83789.88, 'size': 0.36965924, 'orders': 1}, {'price': 83789.87, 'size': 0.27897388, 'orders': 1}, {'price': 83806.07, 'size': 0.13529225, 'orders': 5}]","[{'price': 83832.55, 'size': 0.27897388, 'orders': 1}, {'price': 83832.54, 'size': 0.24233047, 'orders': 1}, {'price': 83828.12, 'size': 0.21246161, 'orders': 2}, {'price': 83823.84, 'size': 0.1309559, 'orders': 1}, {'price': 83828.88, 'size': 0.11929064, 'orders': 1}]",,True
2026-09-24T02:25:16.141249+00:00,20260924T022515.360109Z,84054.89,0.00999999999476131,0.001189698778353206,1.9158146600000003,2.35651835,-0.10315293516878722,25,25,84058.66,84058.67,0.0,0.4497061384529604,1.39044595,0.33320708999999993,1.05723886,"[{'price': 84047.18, 'size': 0.43334757, 'orders': 1}, {'price': 84047.17, 'size': 0.27811997, 'orders': 1}, {'price': 84058.66, 'size': 0.13260955, 'orders': 5}, {'price': 84058.3, 'size': 0.12916983, 'orders': 1}, {'price': 84046.47, 'size': 0.104, 'orders': 1}]","[{'price': 84078.0, 'size': 0.6, 'orders': 1}, {'price': 84077.92, 'size': 0.48367326, 'orders': 2}, {'price': 84082.25, 'size': 0.25319679, 'orders': 2}, {'price': 84079.63, 'size': 0.11893488, 'orders': 1}, {'price': 84074.66, 'size': 0.11107807, 'orders': 2}]",,True
2026-09-24T02:40:30.224981+00:00,20260924T024028.567961Z,84266.76,0.00999999999476131,0.0011867075457465447,4.006438350000001,1.10379565,0.5680058290872787,25,25,84254.53,84254.54,1.4513433292078544,0.0,0.5845353399999998,0.07144201999999998,0.5130933199999999,"[{'price': 84254.0, 'size': 0.6, 'orders': 1}, {'price': 84250.0, 'size': 0.6, 'orders': 1}, {'price': 84245.0, 'size': 0.6, 'orders': 1}, {'price': 84246.3, 'size': 0.5591517, 'orders': 1}, {'price': 84254.49, 'size': 0.40415489, 'orders': 1}]","[{'price': 84272.25, 'size': 0.16962947, 'orders': 1}, {'price': 84268.65, 'size': 0.1339721, 'orders': 1}, {'price': 84269.65, 'size': 0.11866669, 'orders': 1}, {'price': 84270.22, 'size': 0.104, 'orders': 1}, {'price': 84264.96, 'size': 0.09535661, 'orders': 1}]",,True
2026-09-24T02:53:13.540925+00:00,20260924T025312.845002Z,84319.11,0.00999999999476131,0.0011859707716034135,1.76188342,3.2137615,-0.291796963678831,25,25,84319.11,84319.12,0.0,0.0011859707716034135,0.27024822999999987,0.06121302,0.20903520999999986,"[{'price': 84307.1, 'size': 0.47062902, 'orders': 1}, {'price': 84305.06, 'size': 0.27727941, 'orders': 1}, {'price': 84315.23, 'size': 0.14393986, 'orders': 2}, {'price': 84313.08, 'size': 0.09535661, 'orders': 1}, {'price': 84309.92, 'size': 0.09535661, 'orders': 1}]","[{'price': 84333.0, 'size': 0.71857755, 'orders': 2}, {'price': 84338.0, 'size': 0.6, 'orders': 1}, {'price': 84336.99, 'size': 0.53523557, 'orders': 1}, {'price': 84332.82, 'size': 0.52414164, 'orders': 2}, {'price': 84334.13, 'size': 0.104, 'orders': 1}]",,True
2026-09-24T03:05:49.762142+00:00,20260924T030549.071169Z,84402.85,0.00999999999476131,0.0011847941147439109,1.6688439200000003,2.58926112,-0.21615652769336097,25,25,84422.63,84422.64,0.0,2.3447075543057605,0.35199159000000013,0.12410721999999998,0.22788437000000017,"[{'price': 84415.81, 'size': 0.26012553, 'orders': 2}, {'price': 84407.97, 'size': 0.22774067, 'orders': 1}, {'price': 84415.8, 'size': 0.11849409, 'orders': 1}, {'price': 84413.13, 'size': 0.11849409, 'orders': 1}, {'price': 84410.51, 'size': 0.11849409, 'orders': 1}]","[{'price': 84438.0, 'size': 0.6, 'orders': 1}, {'price': 84437.99, 'size': 0.51736025, 'orders': 2}, {'price': 84430.86, 'size': 0.33783471, 'orders': 1}, {'price': 84433.47, 'size': 0.17574691, 'orders': 2}, {'price': 84428.29, 'size': 0.11849409, 'orders': 1}]",,True
2026-09-24T03:22:39.692116+00:00,20260924T032238.093598Z,84148.7,0.00999999999476131,0.0011883724876036483,2.0084363899999995,1.8654558200000002,0.03690876313773307,25,25,84158.42,84158.43,0.0,1.156286431043608,0.04630698000000002,0.6002668600000001,-0.5539598800000001,"[{'price': 84145.26, 'size': 0.43062838, 'orders': 2}, {'price': 84156.87, 'size': 0.1815582, 'orders': 1}, {'price': 84148.36, 'size': 0.14115988, 'orders': 1}, {'price': 84158.42, 'size': 0.12557252, 'orders': 5}, {'price': 84156.86, 'size': 0.11849409, 'orders': 1}]","[{'price': 84176.77, 'size': 0.51334501, 'orders': 1}, {'price': 84170.79, 'size': 0.25752335, 'orders': 2}, {'price': 84166.41, 'size': 0.14662086, 'orders': 1}, {'price': 84173.12, 'size': 0.11880277, 'orders': 1}, {'price': 84166.42, 'size': 0.11849409, 'orders': 1}]",,True
2026-09-24T03:37:50.012264+00:00,20260924T033749.015428Z,83960.3,0.010000000009313226,0.0011910390993497195,2.68459597,1.7170688799999998,0.2198093500917046,25,25,83960.29,83960.3,0.0011910390993497195,0.0,0.12805291000000002,0.00864609,0.11940682000000002,"[{'price': 83949.54, 'size': 0.60112629, 'orders': 2}, {'price': 83948.0, 'size': 0.6, 'orders': 1}, {'price': 83952.28, 'size': 0.17231127, 'orders': 1}, {'price': 83960.29, 'size': 0.14952138, 'orders': 5}, {'price': 83956.56, 'size': 0.13296036, 'orders': 1}]","[{'price': 83964.86, 'size': 0.30088154, 'orders': 4}, {'price': 83971.68, 'size': 0.20079758, 'orders': 1}, {'price': 83975.1, 'size': 0.15432097, 'orders': 1}, {'price': 83975.11, 'size': 0.14, 'orders': 3}, {'price': 83976.57, 'size': 0.11908083, 'orders': 1}]",,True
